area_fips,2020,2023,difference,percentage_of_2023
32007,41876,43440,1564,3.6003683241252302
32009,252,662,410,61.933534743202415
32011,8716,221,-8495,-3843.891402714932
32013,15438,15444,6,0.03885003885003885
32015,7158,7276,118,1.6217702034084662
32017,2518,2584,66,2.5541795665634677
32019,25108,27348,2240,8.190726927014772
32021,3394,2314,-1080,-46.6724286949006
32023,24894,27554,2660,9.653770777382595
32027,3406,3834,428,11.163275952008346
32029,38069,39070,1001,2.5620680829280778
32031,434810,483070,48260,9.99027056120231
32033,8504,8568,64,0.7469654528478058
32510,50655,63378,12723,20.074789359083596
32999,20018,1056,-18962,-1795.6439393939395
33000,1359390,1465433,106043,7.236291253165447
33001,48548,50276,1728,3.437027607606015
33003,35850,35148,-702,-1.99726869238648
33005,60260,63508,3248,5.114316306607042
33007,11996,24184,12188,50.396956665564005
33009,102716,109274,6558,6.001427604004612
33011,392986,407984,14998,3.6761245539040748
33013,147356,155470,8114,5.219013314465813
33015,290876,313058,22182,7.085587974113423
33017,93122,94480,1358,1.4373412362404743
33019,26582,25281,-1301,-5.146157193149005
33999,27370,94661,67291,71.0862974192117
34000,8287826,9179555,891729,9.714294429305124
34001,223906,248142,24236,9.766988256723973
34003,822980,894290,71310,7.9739234476512095
34005,390520,425520,35000,8.22523030644858
34007,385930,417064,31134,7.465041336581437
34009,69632,76220,6588,8.643400682235635
34011,112866,119792,6926,5.78168825965006
34013,617732,700174,82442,11.774501766703704
34015,205919,252756,46837,18.53051955245375
34017,507270,559942,52672,9.406688549885525
34019,87676,92854,5178,5.576496435263962
34021,505940,533830,27890,5.224509675364816
34023,829460,876388,46928,5.354705906516291
34025,498144,545294,47150,8.646711682138443
34027,554852,605766,50914,8.404895619760765
34029,326318,374390,48072,12.84008654077299
34031,308270,348880,40610,11.640105480394405
34033,40908,44664,3756,8.409457281031703
34035,357862,386834,28972,7.489517467440815
34037,71288,77708,6420,8.2616976373089
34039,431802,464676,32874,7.07460682281848
34041,60280,66580,6300,9.462300991288675
34999,296517,472792,176275,37.28383728997107
35000,1708227,1925616,217389,11.289322481740909
35001,621186,696254,75068,10.781697483964185
35003,1286,1364,78,5.718475073313782
35005,40558,42860,2302,5.370975268315446
35006,14408,14086,-322,-2.285957688485021
35007,7974,8386,412,4.912950155020272
35009,33626,36330,2704,7.442884668318195
35011,838,962,124,12.889812889812891
35013,139164,158232,19068,12.050659790687092
35015,55728,64138,8410,13.11235149209517
35017,17070,19036,1966,10.327799957974364
35019,2568,2762,194,7.023895727733527
35021,316,330,14,4.242424242424243
35023,2802,2684,-118,-4.396423248882265
35025,51908,67360,15452,22.93942992874109
35027,11108,13670,2562,18.741770299926845
35028,33607,44594,10987,24.637843656097232
35029,13954,15438,1484,9.612644124886643
35031,37930,40748,2818,6.915676843035241
35033,1264,1330,66,4.962406015037594
35035,32924,35642,2718,7.625834689411369
35037,4746,5030,284,5.646123260437376
35039,17692,19264,1572,8.16029900332226
35041,11682,12206,524,4.292970670162215
35043,58600,69824,11224,16.074702108157656
35045,81294,93028,11734,12.613406716257472
35047,14718,15614,896,5.738439861662611
35049,110370,124600,14230,11.420545746388443
35051,6822,7102,280,3.9425513939735284
35053,9526,9946,420,4.222803136939473
35055,18786,23154,4368,18.864990930292823
35057,6400,6356,-44,-0.6922592825676527
35059,2394,2450,56,2.2857142857142856
35061,30062,34958,4896,14.005377882029865
35999,43326,51800,8474,16.35907335907336
36000,18785904,20691562,1905658,9.209831524560592
36001,434834,462744,27910,6.031412616911294
36003,24394,27786,3392,12.207586554379905
36005,614680,654364,39684,6.064514551534009
36007,157038,166100,9062,5.45574954846478
36009,53124,56372,3248,5.761725679415313
36011,47706,49960,2254,4.511609287429944
36013,87950,92274,4324,4.686043739298177
36015,65650,68164,2514,3.6881638401502257
36017,32454,34748,2294,6.601818809715668
36019,64406,66298,1892,2.8537814112039577
36021,40364,41956,1592,3.794451329964725
36023,33240,34384,1144,3.32712889716147
36025,28022,28612,590,2.0620718579616946
36027,211658,223192,11534,5.167747947955124
36029,852042,934524,82482,8.826097564107503
36031,26646,28928,2282,7.888550884955753
36033,33240,34594,1354,3.913973521419899
36035,31394,32956,1562,4.739652870493992
36037,44134,45858,1724,3.7594312878886997
36039,27470,28832,1362,4.723917869034406
36041,2874,2930,56,1.911262798634812
36043,30740,30678,-62,-0.2020992241997523
36045,75448,78972,3524,4.462341082915463
36047,1523688,1795620,271932,15.144184181508338
36049,12388,14304,1916,13.394854586129753
36051,36938,38470,1532,3.982323888744476
36053,39658,41752,2094,5.015328607012838
36055,713606,765650,52044,6.797361718801019
36057,36260,37852,1592,4.20585438021769
36059,1169940,1276668,106728,8.359886830405399
36061,4321824,4916256,594432,12.091152291499874
36063,131262,135002,3740,2.7703293284543933
36065,194636,204086,9450,4.630400909420539
36067,459992,486562,26570,5.460763479268829
36069,99504,105822,6318,5.9704031297839775
36071,278680,312312,33632,10.768718461026152
36073,21982,22476,494,2.197899982203239
36075,60504,64372,3868,6.008823712172994
36077,40710,43866,3156,7.194638216386267
36079,49626,53756,4130,7.682863308281866
36081,1304568,1505938,201370,13.371732435199856
36083,103340,114170,10830,9.485854427607954
36085,251320,274824,23504,8.552382615783193
36087,246588,271904,25316,9.310639049076144
36089,67832,70220,2388,3.4007405297636004
36091,167994,179788,11794,6.559948383651856
36093,111974,115734,3760,3.2488292118132955
36095,15584,16078,494,3.0725214578927726
36097,8732,9552,820,8.58458961474037
36099,20664,20462,-202,-0.9871957775388525
36101,69012,70258,1246,1.7734635201685216
36103,1250954,1347398,96444,7.157795989009928
36105,53036,60886,7850,12.892947475610155
36107,24444,26270,1826,6.95089455652836
36109,91830,95308,3478,3.6492214714399633
36111,109660,117114,7454,6.3647386307358635
36113,66916,70242,3326,4.735058796731301
36115,29324,29604,280,0.9458181326847723
36117,54062,55282,1220,2.206866611193517
36119,789698,860894,71196,8.270007689680728
36121,26520,24664,-1856,-7.525137852740837
36123,12474,13886,1412,10.168515051130635
36999,301130,375652,74522,19.838041591685922
37000,9572004,10559658,987654,9.353087003385905
37001,122258,136878,14620,10.681044433729307
37003,16072,17386,1314,7.557805130564822
37005,6076,6868,792,11.531741409435062
37007,13728,13512,-216,-1.5985790408525755
37009,14370,14950,580,3.879598662207358
37011,13204,14536,1332,9.163456246560264
37013,31580,31050,-530,-1.706924315619968
37015,10213,10388,175,1.6846361185983827
37017,26848,27112,264,0.9737385659486574
37019,66590,80010,13420,16.772903387076614
37021,253820,281742,27922,9.910485479623201
37023,57942,60062,2120,3.529685991142486
37025,155358,174554,19196,10.997169930222165
37027,50942,51902,960,1.8496397055990135
37029,2418,2588,170,6.568778979907264
37031,45496,49722,4226,8.499255862596033
37033,5542,5862,320,5.458887751620607
37035,172686,181890,9204,5.060201220517895
37037,30184,36110,5926,16.410966491276653
37039,15382,16052,670,4.173934712185398
37041,9326,10558,1232,11.66887668118962
37043,3976,4422,446,10.085933966530982
37045,68874,74538,5664,7.59880866135394
37047,30502,30274,-228,-0.7531214903877915
37049,78158,83242,5084,6.107493813219288
37051,234006,251058,17052,6.792056018927897
37053,12724,14056,1332,9.476380193511668
37055,33212,37010,3798,10.262091326668468
37057,87452,93776,6324,6.743729738952398
37059,25808,27724,1916,6.910979656615207
37061,37036,39776,2740,6.888576025744167
37063,432158,471746,39588,8.391804064051417
37065,31882,30996,-886,-2.8584333462382245
37067,372952,389864,16912,4.337922968009357
37069,24170,28026,3856,13.758652679654606
37071,144560,157238,12678,8.06293644030069
37073,3006,2854,-152,-5.325858444288718
37075,3702,3736,34,0.9100642398286938
37077,40876,40902,26,0.06356657376167424
37079,7085,9302,2217,23.83358417544614
37081,559002,583538,24536,4.204696180882821
37083,29380,30762,1382,4.492555750601392
37085,51250,57220,5970,10.433414889898637
37087,34228,35142,914,2.600876444140914
37089,79648,87154,7506,8.612341372742502
37091,17518,17060,-458,-2.6846424384525203
37093,17274,18476,1202,6.50573717254817
37095,3286,3442,156,4.53224869262057
37097,155710,168914,13204,7.816995630912772
37099,27256,29278,2022,6.906209440535556
37101,105396,120890,15494,12.816610141450907
37103,3234,3358,124,3.692674210839786
37105,50284,52868,2584,4.887644700007566
37107,56686,59064,2378,4.026141135039957
37109,49314,56560,7246,12.81117397454031
37111,30780,31456,676,2.1490335707019326
37113,22630,25372,2742,10.80718902727416
37115,7868,8356,488,5.840114887505984
37117,12902,12356,-546,-4.4189057947555845
37119,1424020,1586980,162960,10.268560410339136
37121,9184,10288,1104,10.730948678071538
37123,18054,18026,-28,-0.15533118828359038
37125,71294,79902,8608,10.773197166528998
37127,78002,80134,2132,2.660543589487608
37129,231896,260462,28566,10.96743478895194
37131,11006,10000,-1006,-10.059999999999999
37133,98980,109972,10992,9.995271523660568
37135,104632,157382,52750,33.51717477221029
37137,6536,7244,708,9.7736057426836
37139,29724,32386,2662,8.219601062187365
37141,25916,28460,2544,8.938861560084328
37143,4416,5032,616,12.241653418124006
37145,19022,19030,8,0.04203888596952181
37147,151400,164386,12986,7.899699487790931
37149,9942,11036,1094,9.913011960855382
37151,87010,86302,-708,-0.8203749623415447
37153,26664,29142,2478,8.50319127033148
37155,75648,77562,1914,2.4677032567494392
37157,47900,50312,2412,4.794084910160598
37159,94456,103216,8760,8.487056270345683
37161,35756,36490,734,2.011510002740477
37163,34752,34356,-396,-1.1526370939573873
37165,22442,23508,1066,4.534626510124213
37167,37518,47330,9812,20.73103739699979
37169,15272,15412,140,0.9083830781209448
37171,54852,58990,4138,7.014748262417358
37173,19174,21618,2444,11.30539365343695
37175,17810,19420,1610,8.290422245108136
37177,1948,2020,72,3.564356435643564
37179,128046,148558,20512,13.807401822857065
37181,27054,28408,1354,4.766263024500141
37183,1136676,1307914,171238,13.092451032713159
37185,5942,6046,104,1.7201455507773733
37187,6200,6276,76,1.2109623964308476
37189,41568,51570,10002,19.39499709133217
37191,81284,84398,3114,3.6896608924382095
37193,40586,38182,-2404,-6.2961604944738365
37195,72482,72714,232,0.3190582281266331
37197,19240,20216,976,4.82785912148793
37199,8432,9070,638,7.034178610804852
37999,291238,462248,171010,36.99529257022204
38000,860894,930358,69464,7.466373159579431
38001,1680,1674,-6,-0.35842293906810035
38003,8722,9210,488,5.298588490770901
38005,3730,4164,434,10.42267050912584
38007,608,1044,436,41.7624521072797
38009,4524,4930,406,8.235294117647058
38011,2724,2748,24,0.8733624454148471
38013,1122,1426,304,21.31837307152875
38015,109600,115026,5426,4.717194373446003
38017,233608,256068,22460,8.771107674523956
38019,2279,2436,157,6.444991789819376
38021,3444,3554,110,3.0951041080472708
38023,1267,1572,305,19.40203562340967
38025,3310,4086,776,18.991678903573174
38027,1286,1460,174,11.917808219178081
38029,1655,1878,223,11.87433439829606
38031,2855,3118,263,8.434894162924952
38033,1062,1326,264,19.90950226244344
38035,75108,80858,5750,7.111232036409508
38037,1077,1248,171,13.701923076923078
38039,1374,1594,220,13.801756587202007
38041,1176,1326,150,11.312217194570136
38043,1198,1664,466,28.004807692307693
38045,2588,2794,206,7.37294201861131
38047,1082,1300,218,16.76923076923077
38049,2263,2748,485,17.64919941775837
38051,1820,2006,186,9.272183449651047
38053,18134,22388,4254,19.001250670001788
38055,5857,6806,949,13.943579194828093
38057,7888,8326,438,5.260629353831372
38059,23322,24744,1422,5.746847720659554
38061,10110,10732,622,5.795751024972047
38063,1698,1978,280,14.155712841253793
38065,1365,1366,1,0.07320644216691069
38067,6469,6556,87,1.3270286760219647
38069,3126,3178,52,1.6362492133417241
38071,10970,11212,242,2.1584017124509454
38073,3412,4040,628,15.544554455445544
38075,1235,1428,193,13.515406162464986
38077,13073,15934,2861,17.95531567716832
38079,8116,9272,1156,12.467644521138913
38081,7666,5638,-2028,-35.97020219936148
38083,336,482,146,30.29045643153527
38085,1821,2916,1095,37.5514403292181
38087,125,196,71,36.224489795918366
38089,33680,38840,5160,13.285272914521112
38091,1166,1088,-78,-7.169117647058823
38093,21120,22096,976,4.417089065894279
38095,1233,1300,67,5.153846153846154
38097,6115,7078,963,13.60553828765188
38099,8220,9472,1252,13.217905405405405
38101,58834,63126,4292,6.799100212273864
38103,2538,2862,324,11.320754716981133
38105,44284,53562,9278,17.321982002165715
38999,2564,6242,3678,58.92342198013457
39000,11105011,11770174,665163,5.651258851398459
39001,11778,13404,1626,12.130707251566697
39003,97578,99342,1764,1.7756840007247692
39005,37708,37008,-700,-1.8914829226113272
39007,57096,59222,2126,3.5898821383945156
39009,32421,42368,9947,23.477624622356497
39011,41166,44074,2908,6.597994282343332
39013,39364,41718,2354,5.6426482573469485
39015,15346,15826,480,3.0329836977126248
39017,306058,324708,18650,5.743621961885756
39019,11480,11914,434,3.6427732079905994
39021,20100,21002,902,4.294829063898677
39023,90152,94344,4192,4.443313830238277
39025,115128,123672,8544,6.908596933824956
39027,35240,38608,3368,8.723580605055947
39029,56726,56428,-298,-0.5281066137378606
39031,18672,19442,770,3.9604978911634605
39033,25046,25284,238,0.9413067552602437
39035,1374838,1420516,45678,3.2155920806242237
39037,36080,36610,530,1.447691887462442
39039,29156,31154,1998,6.413301662707839
39041,173214,192414,19200,9.97848389410334
39043,64938,67218,2280,3.3919485852003923
39045,85800,93674,7874,8.40574759271516
39047,21836,21850,14,0.06407322654462243
39049,1482550,1562398,79848,5.110605620334895
39051,34956,36522,1566,4.2878265155248885
39053,21302,22830,1528,6.692947875602277
39055,67522,71690,4168,5.813921048960803
39057,150352,159428,9076,5.692851945705899
39059,28028,28810,782,2.714335300242971
39061,984364,1032852,48488,4.694573859565552
39063,88812,89076,264,0.2963761282500337
39065,16044,15250,-794,-5.20655737704918
39067,6508,7420,912,12.291105121293802
39069,20846,21160,314,1.4839319470699432
39071,21552,21712,160,0.7369196757553427
39073,12872,14444,1572,10.88341179728607
39075,39812,42808,2996,6.998691833302187
39077,40160,42950,2790,6.495925494761351
39079,20260,20768,508,2.446070878274268
39081,39606,40378,772,1.911932240328892
39083,38634,40754,2120,5.201943367522206
39085,181104,194866,13762,7.062288957540053
39087,27170,27696,526,1.8991912189485847
39089,146244,142082,-4162,-2.9292943511493363
39091,36300,38476,2176,5.655473541948227
39093,185270,196092,10822,5.518838096403729
39095,394382,395328,946,0.23929496519345964
39097,36458,48478,12020,24.79475225875655
39099,183756,188842,5086,2.693256796687178
39101,47478,46512,-966,-2.0768833849329207
39103,115350,124796,9446,7.569152857463381
39105,6930,6908,-22,-0.3184713375796179
39107,39342,40966,1624,3.964263047405165
39109,80720,83868,3148,3.7535174321552915
39111,6002,5754,-248,-4.310045185957595
39113,487946,505312,17366,3.436688620100057
39115,5330,5908,578,9.78334461746784
39117,10360,10514,154,1.4647137150466045
39119,66840,71194,4354,6.11568390594713
39121,5578,6062,484,7.984163642362256
39123,23958,26080,2122,8.136503067484663
39125,9268,9868,600,6.080259424402108
39127,11678,12486,808,6.471247797533238
39129,27104,34788,7684,22.088076348166034
39131,18860,20922,2062,9.855654335149604
39133,93275,113834,20559,18.06050916246464
39135,20994,22570,1576,6.982720425343376
39137,22914,24784,1870,7.545190445448677
39139,94868,97950,3082,3.1465033180193975
39141,57618,60066,2448,4.075516931375487
39143,48728,50952,2224,4.364892447794002
39145,45674,49782,4108,8.251978626812905
39147,37300,38204,904,2.366244372317035
39149,52434,54188,1754,3.236879013803794
39151,302918,317568,14650,4.613185207577589
39153,508150,524398,16248,3.098409986308109
39155,116188,131514,15326,11.653512173608894
39157,70916,74926,4010,5.351947254624563
39159,64804,68600,3796,5.533527696793003
39161,22388,23582,1194,5.063183784242218
39163,4398,4474,76,1.6987036209208761
39165,187030,200910,13880,6.908566024588124
39167,47422,49942,2520,5.045853189700052
39169,91550,96940,5390,5.560140292964721
39171,33640,32872,-768,-2.3363348746653685
39173,132072,154078,22006,14.282376458676774
39175,18928,20834,1906,9.148507247768071
39999,246992,375794,128802,34.274629185138664
40000,3465797,3741889,276092,7.3784123473464875
40001,8958,8900,-58,-0.651685393258427
40003,2736,2542,-194,-7.631785995279309
40005,6532,6668,136,2.039592081583683
40007,2574,2822,248,8.788093550673281
40009,17180,19870,2690,13.537996980372421
